10,01,282,0
10,02,394,0
10,03,501,0
10,04,684,0
10,05,788,0
10,06,906,0
10,07,724,0
10,08,1018,0
10,09,1362,1
10,10,1098,1
10,11,735,0
10,12,597,0
10,13,490,0
10,14,311,0
10,15,128,0
10,16,267,0
10,17,322,0
10,18,693,0
10,19,796,0
10,20,506,0
10,21,245,0
10,22,323,0
10,23,547,0
11,00,296,0
11,01,251,0
11,02,342,0
11,03,497,0
11,04,642,0
11,05,819,0
11,06,804,0
11,07,681,0
11,08,1071,0
11,09,1272,1
11,10,1079,0
11,11,759,0
11,12,593,0
11,13,478,0
11,14,267,0
11,15,235,0
11,16,211,0
11,17,346,0
11,18,745,0
11,19,745,0
11,20,580,0
11,21,331,0
11,22,335,0
11,23,547,0
12,00,207,0
12,01,206,0
12,02,264,0
12,03,448,0
12,04,612,0
12,05,780,0
12,06,834,0
12,07,823,0
12,08,1093,1
12,09,1284,1
12,10,1026,0
12,11,713,0
12,12,559,0
12,13,475,0
12,14,253,0
12,15,202,0
12,16,321,0
12,17,360,0
12,18,681,0
12,19,695,0
12,20,571,0
12,21,537,0
12,22,481,0
12,23,547,0
13,00,336,0
13,01,144,0
13,02,208,0
13,03,368,0
13,04,0,0
13,05,684,0
13,06,770,0
13,07,765,0
13,08,1071,0
13,09,1259,1
13,10,1072,0
13,11,687,0
13,12,579,0
13,13,553,0
13,14,526,0
13,15,432,0
13,16,323,0
13,17,379,0
13,18,456,0
13,19,644,0
13,20,607,0
13,21,542,0
13,22,372,0
13,23,547,0
14,00,362,0
14,01,98,0
14,02,78,0
14,03,298,0
14,04,500,0
14,05,629,0
14,06,721,0
14,07,1077,0
14,08,1208,1
14,09,1116,1
14,10,640,0
14,11,700,0
14,12,618,0
14,13,543,0
14,14,577,0
14,15,479,0
14,16,399,0
14,17,372,0
14,18,408,0
14,19,504,0
14,20,435,0
14,21,351,0
14,22,320,0
14,23,549,0
15,00,255,0
15,01,274,0
15,02,307,0
15,03,464,0
15,04,617,0
15,05,699,0
15,06,773,0
15,07,755,0
15,08,972,0
15,09,1244,1
15,10,1059,0
15,11,754,0
15,12,701,0
15,13,546,0
15,14,412,0
15,15,304,0
15,16,318,0
15,17,241,0
15,18,554,0
15,19,552,0
15,20,463,0
15,21,362,0
15,22,281,0
15,23,547,0
16,00,288,0
16,01,342,0
16,02,386,0
16,03,118,0
16,04,640,0
16,05,271,0
16,06,832,0
16,07,752,0
16,08,1060,0
16,09,1186,1
16,10,1116,1
16,11,741,0
16,12,590,0
16,13,482,0
16,14,314,0
16,15,208,0
16,16,213,0
16,17,292,0
16,18,715,0
16,19,709,0
16,20,542,0
16,21,362,0
16,22,301,0
16,23,549,0
17,00,269,0
17,01,263,0
17,02,343,0
17,03,493,0
17,04,704,0
17,05,763,0
17,06,869,0
17,07,632,0
17,08,1132,1
17,09,1223,1
17,10,1076,0
17,11,756,0
17,12,540,0
17,13,433,0
17,14,339,0
17,15,173,0
17,16,252,0
17,17,369,0
17,18,716,0
17,19,728,0
17,20,479,0
17,21,368,0
17,22,266,0
17,23,547,0
18,00,314,0
18,01,302,0
18,02,354,0
18,03,451,0
18,04,637,0
18,05,819,0
18,06,840,0
18,07,697,0
18,08,1040,0
18,09,1292,1
18,10,1072,0
18,11,738,0
18,12,568,0
18,13,447,0
18,14,273,0
18,15,176,0
18,16,274,0
18,17,338,0
18,18,772,0
18,19,737,0
18,20,556,0
18,21,255,0
18,22,326,0
18,23,549,0
19,00,263,0
19,01,246,0
19,02,249,0
19,03,471,0
19,04,650,0
19,05,734,0
19,06,871,0
19,07,803,0
19,08,1039,0
19,09,1232,1
19,10,1009,0
19,11,769,0
19,12,558,0
19,13,430,0
19,14,346,0
19,15,189,0
19,16,358,0
19,17,237,0
19,18,753,0
19,19,782,0
19,20,604,0
19,21,479,0
19,22,394,0
19,23,547,0
20,00,285,0
20,01,129,0
20,02,113,0
20,03,392,0
20,04,585,0
20,05,687,0
20,06,819,0
20,07,782,0
20,08,1152,1
20,09,1265,1
20,10,942,0
20,11,621,0
20,12,461,0
20,13,553,0
20,14,483,0
20,15,477,0
20,16,448,0
20,17,414,0
20,18,529,0
20,19,704,0
20,20,547,0
20,21,513,0
20,22,464,0
20,23,547,0
21,00,307,0
21,01,149,0
21,02,124,0
21,03,262,0
21,04,469,0
21,05,610,0
21,06,786,0
21,07,994,0
21,08,1264,1
21,09,1119,1
21,10,812,0
21,11,691,0
21,12,568,0
21,13,560,0
21,14,538,0
21,15,479,0
21,16,373,0
21,17,366,0
21,18,369,0
21,19,503,0
21,20,432,0
21,21,245,0
21,22,311,0
21,23,547,0
22,00,319,0
22,01,330,0
22,02,373,0
22,03,491,0
22,04,623,0
22,05,811,0
22,06,817,0
22,07,726,0
22,08,1009,0
22,09,1298,1
22,10,1026,0
22,11,696,0
22,12,615,0
22,13,476,0
22,14,319,0
22,15,167,0
22,16,246,0
22,17,331,0
22,18,657,0
22,19,650,0
22,20,492,0
22,21,379,0
22,22,212,0
22,23,547,0
23,00,328,0
23,01,333,0
23,02,355,0
23,03,531,0
23,04,695,0
23,05,817,0
23,06,839,0
23,07,666,0
23,08,1012,0
23,09,1255,1
23,10,1061,0
23,11,725,0
23,12,574,0
23,13,452,0
23,14,345,0
23,15,202,0
23,16,203,0
23,17,295,0
23,18,799,0
23,19,732,0
23,20,458,0
23,21,346,0
23,22,188,0
23,23,547,0
24,00,275,0
24,01,276,0
24,02,372,0
24,03,540,0
24,04,641,0
24,05,798,0
24,06,818,0
24,07,754,0
24,08,1055,0
24,09,1199,1
24,10,1086,0
24,11,727,0
24,12,558,0
24,13,489,0
24,14,250,0
24,15,257,0
24,16,234,0
24,17,292,0
24,18,742,0
24,19,744,0
24,20,488,0
24,21,345,0
24,22,5,0
24,23,547,0
25,00,289,0
25,01,275,0
25,02,390,0
25,03,510,0
25,04,661,0
25,05,838,0
25,06,864,0
25,07,712,0
25,08,1058,0
25,09,1283,1
25,10,932,0
25,11,796,0
25,12,558,0
25,13,569,0
25,14,319,0
25,15,271,0
25,16,249,0
25,17,315,0
25,18,731,0
25,19,733,0
25,20,582,0
25,21,413,0
25,22,313,0
25,23,549,0
26,00,300,0
26,01,255,0
26,02,308,0
26,03,495,0
26,04,630,0
26,05,821,0
26,06,842,0
26,07,809,0
26,08,978,0
26,09,1217,1
26,10,928,0
26,11,673,0
26,12,572,0
26,13,560,0
26,14,381,0
26,15,183,0
26,16,352,0
26,17,374,0
26,18,574,0
26,19,771,0
26,20,585,0
26,21,479,0
26,22,417,0
26,23,547,0
27,00,314,0
27,01,259,0
27,02,201,0
27,03,392,0
27,04,571,0
27,05,676,0
27,06,725,0
27,07,744,0
27,08,996,0
27,09,1129,1
27,10,915,0
27,11,688,0
27,12,520,0
27,13,562,0
27,14,512,0
27,15,457,0
27,16,540,0
27,17,418,0
27,18,478,0
27,19,655,0
27,20,571,0
27,21,486,0
27,22,465,0
27,23,547,0
28,00,322,0
28,01,268,0
28,02,115,0
28,03,364,0
28,04,471,0
28,05,624,0
28,06,746,0
28,07,989,0
28,08,1190,1
28,09,1061,0
28,10,784,0
28,11,892,0
28,12,832,0
28,13,673,0
28,14,656,0
28,15,566,0
28,16,451,0
28,17,401,0
28,18,439,0
28,19,554,0
28,20,433,0
28,21,260,0
28,22,240,0
28,23,547,0
29,00,325,0
29,01,378,0
29,02,378,0
29,03,488,0
29,04,597,0
29,05,796,0
29,06,841,0
29,07,778,0
29,08,997,0
29,09,1297,1
29,10,1037,0
29,11,744,0
29,12,564,0
29,13,403,0
29,14,310,0
29,15,115,0
29,16,319,0
29,17,320,0
29,18,687,0
29,19,630,0
29,20,561,0
29,21,289,0
29,22,289,0
29,23,547,0
30,00,274,0
30,01,290,0
30,02,380,0
30,03,492,0
30,04,695,0
30,05,768,0
30,06,872,0
30,07,713,0
30,08,1073,0
30,09,1285,1
30,10,1041,0
30,11,627,0
30,12,627,0
30,13,451,0
30,14,394,0
30,15,103,0
30,16,276,0
30,17,381,0
30,18,607,0
30,19,584,0
30,20,500,0
30,21,346,0
30,22,170,0
30,23,547,0
31,00,292,0
31,01,305,0
31,02,289,0
31,03,524,0
31,04,662,0
31,05,802,0
31,06,856,0
31,07,695,0
31,08,1069,0
31,09,1212,1
31,10,994,0
31,11,715,0
31,12,626,0
31,13,419,0
31,14,256,0
31,15,213,0
31,16,303,0
31,17,275,0
31,18,706,0
31,19,724,0
31,20,502,0
31,21,352,0
31,22,277,0
31,23,549,0
